csize,distance_between_users,user1,user2
681,0.6740288878127666,"sense and sensibility, by jane austen_chapter_28","pride and prejudice, by jane austen_chapter_37"
717,0.70989105834469435,"pride and prejudice, by jane austen_chapter_42","pride and prejudice, by jane austen_chapter_37"
647,0.60436764668780085,"pride and prejudice, by jane austen_chapter_38","pride and prejudice, by jane austen_chapter_37"
771,0.79361048408502144,"pride and prejudice, by jane austen_chapter_47","pride and prejudice, by jane austen_chapter_37"
682,0.70558861809520046,"sense and sensibility, by jane austen_chapter_6","pride and prejudice, by jane austen_chapter_37"
712,0.74028943339856046,"emma, by jane austen_chapter_39","pride and prejudice, by jane austen_chapter_37"
655,0.64466477247698439,"sense and sensibility, by jane austen_chapter_5","pride and prejudice, by jane austen_chapter_37"
664,0.67763076929383481,"pride and prejudice, by jane austen_chapter_25","pride and prejudice, by jane austen_chapter_37"
738,0.75991260700650043,"pride and prejudice, by jane austen_chapter_53","pride and prejudice, by jane austen_chapter_37"
789,0.8236012190719274,"sense and sensibility, by jane austen_chapter_31","pride and prejudice, by jane austen_chapter_37"
735,0.76997945580937843,"sense and sensibility, by jane austen_chapter_34","pride and prejudice, by jane austen_chapter_37"
691,0.71785548289386547,"pride and prejudice, by jane austen_chapter_28","pride and prejudice, by jane austen_chapter_37"
769,0.80861032267827848,"emma, by jane austen_chapter_47","pride and prejudice, by jane austen_chapter_37"
749,0.79946024176054875,"emma, by jane austen_chapter_23","pride and prejudice, by jane austen_chapter_37"
745,0.7582782170626543,"emma, by jane austen_chapter_51","pride and prejudice, by jane austen_chapter_37"
775,0.80765615471156971,"pride and prejudice, by jane austen_chapter_35","pride and prejudice, by jane austen_chapter_37"
665,0.66472475646742568,"pride and prejudice, by jane austen_chapter_54","pride and prejudice, by jane austen_chapter_37"
724,0.76364555158740055,"sense and sensibility, by jane austen_chapter_22","pride and prejudice, by jane austen_chapter_37"
778,0.81870618457873168,"sense and sensibility, by jane austen_chapter_43","pride and prejudice, by jane austen_chapter_37"
667,0.6641639162346783,"pride and prejudice, by jane austen_chapter_31","pride and prejudice, by jane austen_chapter_37"
702,0.7663363376866108,"sense and sensibility, by jane austen_chapter_20","pride and prejudice, by jane austen_chapter_37"
656,0.66186985302092349,"pride and prejudice, by jane austen_chapter_4","pride and prejudice, by jane austen_chapter_37"
676,0.67472956833314612,"pride and prejudice, by jane austen_chapter_61","pride and prejudice, by jane austen_chapter_37"
714,0.735126208944986,"pride and prejudice, by jane austen_chapter_26","pride and prejudice, by jane austen_chapter_37"
735,0.75221063487461648,"emma, by jane austen_chapter_45","pride and prejudice, by jane austen_chapter_37"
655,0.64420951152912231,"pride and prejudice, by jane austen_chapter_30","pride and prejudice, by jane austen_chapter_37"
692,0.70668582473534181,"sense and sensibility, by jane austen_chapter_3","pride and prejudice, by jane austen_chapter_37"
774,0.827921297910577,"emma, by jane austen_chapter_8","pride and prejudice, by jane austen_chapter_37"
808,0.84008816637669093,"sense and sensibility, by jane austen_chapter_44","pride and prejudice, by jane austen_chapter_37"
746,0.78545233393444858,"emma, by jane austen_chapter_6","pride and prejudice, by jane austen_chapter_37"
740,0.75119510649914567,"pride and prejudice, by jane austen_chapter_56","pride and prejudice, by jane austen_chapter_37"
768,0.7800278308620302,"pride and prejudice, by jane austen_chapter_50","pride and prejudice, by jane austen_chapter_37"
664,0.650537112664956,"pride and prejudice, by jane austen_chapter_17","pride and prejudice, by jane austen_chapter_37"
772,0.79902485667111622,"pride and prejudice, by jane austen_chapter_43","pride and prejudice, by jane austen_chapter_37"
715,0.71176246038633251,"pride and prejudice, by jane austen_chapter_55","pride and prejudice, by jane austen_chapter_37"
701,0.7446113413873422,"sense and sensibility, by jane austen_chapter_35","pride and prejudice, by jane austen_chapter_37"
793,0.81680277300125215,"pride and prejudice, by jane austen_chapter_18","pride and prejudice, by jane austen_chapter_37"
736,0.7661676737323424,"sense and sensibility, by jane austen_chapter_27","pride and prejudice, by jane austen_chapter_37"
685,0.69370103484207235,"pride and prejudice, by jane austen_chapter_14","pride and prejudice, by jane austen_chapter_37"
764,0.81137585084246577,"emma, by jane austen_chapter_32","pride and prejudice, by jane austen_chapter_37"
639,0.59179268325847167,"pride and prejudice, by jane austen_chapter_12","pride and prejudice, by jane austen_chapter_37"
743,0.76569724975927878,"emma, by jane austen_chapter_41","pride and prejudice, by jane austen_chapter_37"
725,0.75569443591046825,"emma, by jane austen_chapter_19","pride and prejudice, by jane austen_chapter_37"
762,0.7584274878645586,"pride and prejudice, by jane austen_chapter_41","pride and prejudice, by jane austen_chapter_37"
717,0.74044496803803539,"emma, by jane austen_chapter_44","pride and prejudice, by jane austen_chapter_37"
758,0.807154484515135,"emma, by jane austen_chapter_38","pride and prejudice, by jane austen_chapter_37"
757,0.79511442185068559,"sense and sensibility, by jane austen_chapter_33","pride and prejudice, by jane austen_chapter_37"
730,0.73690526284522018,"pride and prejudice, by jane austen_chapter_59","pride and prejudice, by jane austen_chapter_37"
746,0.80005797848298688,"emma, by jane austen_chapter_54","pride and prejudice, by jane austen_chapter_37"
737,0.77055599510090278,"emma, by jane austen_chapter_29","pride and prejudice, by jane austen_chapter_37"
739,0.76717344254499054,"sense and sensibility, by jane austen_chapter_26","pride and prejudice, by jane austen_chapter_37"
792,0.85203457284605555,"sense and sensibility, by jane austen_chapter_37","pride and prejudice, by jane austen_chapter_37"
734,0.75211553922601748,"pride and prejudice, by jane austen_chapter_8","pride and prejudice, by jane austen_chapter_37"
723,0.72186534870619823,"pride and prejudice, by jane austen_chapter_58","pride and prejudice, by jane austen_chapter_37"
500,0,"pride and prejudice, by jane austen_chapter_37","pride and prejudice, by jane austen_chapter_37"
661,0.67186052245911188,"emma, by jane austen_chapter_37","pride and prejudice, by jane austen_chapter_37"
675,0.69189891196454611,"pride and prejudice, by jane austen_chapter_20","pride and prejudice, by jane austen_chapter_37"
705,0.713393304461019,"pride and prejudice, by jane austen_chapter_22","pride and prejudice, by jane austen_chapter_37"
697,0.74316385621700354,"emma, by jane austen_chapter_28","pride and prejudice, by jane austen_chapter_37"
683,0.69834742302288966,"pride and prejudice, by jane austen_chapter_9","pride and prejudice, by jane austen_chapter_37"
700,0.7214896559109405,"sense and sensibility, by jane austen_chapter_12","pride and prejudice, by jane austen_chapter_37"
735,0.74128976321805584,"pride and prejudice, by jane austen_chapter_29","pride and prejudice, by jane austen_chapter_37"
785,0.83291158937641874,"sense and sensibility, by jane austen_chapter_49","pride and prejudice, by jane austen_chapter_37"
735,0.75505302995177237,"sense and sensibility, by jane austen_chapter_15","pride and prejudice, by jane austen_chapter_37"
781,0.81419225340636225,"sense and sensibility, by jane austen_chapter_29","pride and prejudice, by jane austen_chapter_37"
733,0.74475996274339784,"pride and prejudice, by jane austen_chapter_44","pride and prejudice, by jane austen_chapter_37"
727,0.755015601700735,"emma, by jane austen_chapter_46","pride and prejudice, by jane austen_chapter_38"
603,0.55779969844573141,"pride and prejudice, by jane austen_chapter_2","pride and prejudice, by jane austen_chapter_38"
710,0.71828511531736228,"pride and prejudice, by jane austen_chapter_58","pride and prejudice, by jane austen_chapter_38"
632,0.60935850268015934,"pride and prejudice, by jane austen_chapter_54","pride and prejudice, by jane austen_chapter_38"
767,0.80316104141160072,"sense and sensibility, by jane austen_chapter_50","pride and prejudice, by jane austen_chapter_38"
710,0.73949808141236817,"emma, by jane austen_chapter_16","pride and prejudice, by jane austen_chapter_38"
750,0.76676631839206033,"sense and sensibility, by jane austen_chapter_23","pride and prejudice, by jane austen_chapter_38"
731,0.75507258331858462,"emma, by jane austen_chapter_41","pride and prejudice, by jane austen_chapter_38"
740,0.77172594622606006,"sense and sensibility, by jane austen_chapter_10","pride and prejudice, by jane austen_chapter_38"
755,0.790555422696936,"emma, by jane austen_chapter_8","pride and prejudice, by jane austen_chapter_38"
717,0.76853454781924546,"emma, by jane austen_chapter_12","pride and prejudice, by jane austen_chapter_38"
705,0.73917928861578364,"emma, by jane austen_chapter_39","pride and prejudice, by jane austen_chapter_38"
735,0.78486868751455663,"emma, by jane austen_chapter_54","pride and prejudice, by jane austen_chapter_38"
683,0.69576269905923738,"emma, by jane austen_chapter_40","pride and prejudice, by jane austen_chapter_38"
672,0.7039596910334166,"emma, by jane austen_chapter_28","pride and prejudice, by jane austen_chapter_38"
785,0.82668467429811909,"emma, by jane austen_chapter_9","pride and prejudice, by jane austen_chapter_38"
726,0.73542440460439729,"emma, by jane austen_chapter_45","pride and prejudice, by jane austen_chapter_38"
726,0.7217256382272953,"pride and prejudice, by jane austen_chapter_56","pride and prejudice, by jane austen_chapter_38"
691,0.69604091716636407,"emma, by jane austen_chapter_30","pride and prejudice, by jane austen_chapter_38"
647,0.63680630019027684,"pride and prejudice, by jane austen_chapter_25","pride and prejudice, by jane austen_chapter_38"
645,0.615544058795996,"pride and prejudice, by jane austen_chapter_17","pride and prejudice, by jane austen_chapter_38"
737,0.740965452822238,"pride and prejudice, by jane austen_chapter_34","pride and prejudice, by jane austen_chapter_38"
766,0.80662047822751015,"sense and sensibility, by jane austen_chapter_49","pride and prejudice, by jane austen_chapter_38"
700,0.69707524051548342,"sense and sensibility, by jane austen_chapter_40","pride and prejudice, by jane austen_chapter_38"
724,0.75439621437186388,"sense and sensibility, by jane austen_chapter_9","pride and prejudice, by jane austen_chapter_38"
702,0.69071318431646722,"pride and prejudice, by jane austen_chapter_55","pride and prejudice, by jane austen_chapter_38"
619,0.56417751157900553,"pride and prejudice, by jane austen_chapter_4","pride and prejudice, by jane austen_chapter_38"
715,0.75244624698858431,"emma, by jane austen_chapter_29","pride and prejudice, by jane austen_chapter_38"
690,0.70286714030982922,"emma, by jane austen_chapter_11","pride and prejudice, by jane austen_chapter_38"
663,0.67607092222220266,"emma, by jane austen_chapter_55","pride and prejudice, by jane austen_chapter_38"
659,0.64947565039725352,"pride and prejudice, by jane austen_chapter_9","pride and prejudice, by jane austen_chapter_38"
776,0.80923060869876162,"pride and prejudice, by jane austen_chapter_35","pride and prejudice, by jane austen_chapter_38"
707,0.72125197217004766,"sense and sensibility, by jane austen_chapter_38","pride and prejudice, by jane austen_chapter_38"
760,0.79062821599799427,"pride and prejudice, by jane austen_chapter_43","pride and prejudice, by jane austen_chapter_38"
749,0.79156952726426333,"emma, by jane austen_chapter_38","pride and prejudice, by jane austen_chapter_38"
691,0.6843676870661034,"pride and prejudice, by jane austen_chapter_26","pride and prejudice, by jane austen_chapter_38"
746,0.78000275667181229,"emma, by jane austen_chapter_47","pride and prejudice, by jane austen_chapter_38"
727,0.74017944738550456,"pride and prejudice, by jane austen_chapter_8","pride and prejudice, by jane austen_chapter_38"
693,0.70983836123276955,"emma, by jane austen_chapter_14","pride and prejudice, by jane austen_chapter_38"
730,0.74786414366483489,"emma, by jane austen_chapter_51","pride and prejudice, by jane austen_chapter_38"
670,0.688468556784801,"sense and sensibility, by jane austen_chapter_6","pride and prejudice, by jane austen_chapter_38"
650,0.63244384164482614,"emma, by jane austen_chapter_17","pride and prejudice, by jane austen_chapter_38"
718,0.72560618859590986,"pride and prejudice, by jane austen_chapter_44","pride and prejudice, by jane austen_chapter_38"
716,0.74726114879389338,"emma, by jane austen_chapter_27","pride and prejudice, by jane austen_chapter_38"
